zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,brokerName,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL
2063053076,2063053076,,https://photos.zillowstatic.com/fp/588abb4e798d8908f2704c86c0903c33-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/45-16-83rd-St-E6D-Elmhurst-NY-11373/2063053076_zpid/,"{'latitude': 40.74121, 'longitude': -73.881676}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"45-16 83rd St #E6D, Elmhurst, NY 11373",45-16 83rd St #E6D,NY,Elmhurst,11373,2mfvr41dtxcnx,,False,True,False,True,False,624.0,2023-02-03 00:00:00,1.0,1.0,Listing by: Keller Williams NYC,"[{'url': 'https://photos.zillowstatic.com/fp/588abb4e798d8908f2704c86c0903c33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/552c9ddfebf1cfc3be0f74fdd81c9c86-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ad9b8d689add6ef99eb2a327f8f6f2ae-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/98aa8077a7d908b78395e5b67e914707-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7eef807c7c90b14f2fcd9933ba0891a1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebe0cbf30e00b997d5ffdbda12d2b1a4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1eaf487c7352143eb767e29719383102-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1d18fef7a8ef872e244dee8102d8a5d3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bd879f5b9c86a0ea007c46bb5f625132-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c577c4eba6b5c0aaf6fe1347318cfe0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9528ef84fbcc3094d65e62a0f0ef2816-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/543ec86f4ab9230b6883c139e8de35b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6416824f51f074fa55519d2dfe648f1-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2063053076, 'streetAddress': '45-16 83rd St #E6D', 'zipcode': '11373', 'city': 'Elmhurst', 'state': 'NY', 'latitude': 40.74121, 'longitude': -73.881676, 'price': 2300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 624.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2300.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# E6D'}}",False,False,False,False,False,ForRent,"$2,300/mo",For Rent,False,2300.0,,,,,,,
32314177,32314177,,https://photos.zillowstatic.com/fp/5eef601476da94d8387ba2da84443d1a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/80-Richmond-Hill-Rd-APT-2B-Staten-Island-NY-10314/32314177_zpid/,"{'latitude': 40.58733, 'longitude': -74.165245}",,"{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isFresh': False}}",,,,"80 Richmond Hill Rd APT 2B, Staten Island, NY 10314",80 Richmond Hill Rd APT 2B,NY,Staten Island,10314,18jkn810j1snk,,False,True,False,True,False,750.0,,1.0,1.0,,"[{'url': 'https://photos.zillowstatic.com/fp/5eef601476da94d8387ba2da84443d1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/744c56d15167044805a3edc3bb930897-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04f181322a23fdddc302b4bfdc5b6ebd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d7a74d2968c1df4c40fd2a2838cb385-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/da05a9d19a87cc5d31ba09797cce45d7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db2704ff5e2d185383bba564c2c9e3b5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6a7b98d65613fbfd3d6d05a89aa55d6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c568dcfe7efa26db479e63d75f046b6d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eed274ac0b922826b87a8d3505fcf1b9-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 32314177, 'streetAddress': '80 Richmond Hill Rd APT 2B', 'zipcode': '10314', 'city': 'Staten Island', 'state': 'NY', 'latitude': 40.58733, 'longitude': -74.165245, 'price': 2000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 248000, 'rentZestimate': 1755, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 67074.0, 'unit': 'Apt 2B'}}",False,False,False,False,False,ForRent,"$2,000/mo",For Rent,False,2000.0,248000,,,,,,
2089792009,2089792009,,https://photos.zillowstatic.com/fp/545fd60ab90f830ad7845b4f78d8380b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/431-Wilson-Ave-APT-2R-Brooklyn-NY-11221/2089792009_zpid/,"{'latitude': 40.69414, 'longitude': -73.91368}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"431 Wilson Ave APT 2R, Brooklyn, NY 11221",431 Wilson Ave APT 2R,NY,Brooklyn,11221,5602k0keh1z44,,False,True,False,True,False,,2023-01-23 00:00:00,1.0,0.0,Listing by: Brown Harris Stevens,"[{'url': 'https://photos.zillowstatic.com/fp/545fd60ab90f830ad7845b4f78d8380b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5e9fefa926d1e9a3939c60b61bd9ca1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2873db49ddca2ebb37dcf4a303c178eb-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2089792009, 'streetAddress': '431 Wilson Ave APT 2R', 'zipcode': '11221', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.69414, 'longitude': -73.91368, 'price': 1895.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2100, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2R'}}",False,False,False,False,False,ForRent,"$1,895/mo",For Rent,False,1895.0,,,,,,,
2115695893,2115695893,,https://photos.zillowstatic.com/fp/317da77100fb190d10864c4607e3d16c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/29-E-17th-St-APT-420-Brooklyn-NY-11226/2115695893_zpid/,"{'latitude': 40.6503, 'longitude': -73.9639}",,"{'type': 'TIME_ON_INFO', 'text': '3 hours ago', 'data': {'isFresh': True}}",,,,"29 E 17th St APT 420, Brooklyn, NY 11226",29 E 17th St APT 420,NY,Brooklyn,11226,4zueb949e5bky,,False,True,False,True,False,,,1.0,1.0,Listing by: ERN Flats,"[{'url': 'https://photos.zillowstatic.com/fp/317da77100fb190d10864c4607e3d16c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f1874d3a7c03796f63872da2202f2c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1c2aa97d3f955805afaa909793de4e69-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ac7b6c459239ffeb7fa413a5078862d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f35fa833fef70485ce449dc9758fd21-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b8e81df1e477b47a9ef6cef2aeb3a82-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a85352e7a40a86b75a4fc20c7c8c55d7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f92e2c4fd126c7faef7bf8dcf6c8d0e6-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2115695893, 'streetAddress': '29 E 17th St APT 420', 'zipcode': '11226', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.6503, 'longitude': -73.9639, 'price': 1701.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1699, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1701.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 420'}}",False,False,False,False,False,ForRent,"$1,701/mo",For Rent,False,1701.0,,,,,,,
2121775166,2121775166,,https://photos.zillowstatic.com/fp/7b421e5d90e70b60c1087f8f108d2405-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/536-W-143rd-St-APT-63-New-York-NY-10031/2121775166_zpid/,"{'latitude': 40.82469, 'longitude': -73.95093}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"536 W 143rd St APT 63, New York, NY 10031",536 W 143rd St APT 63,NY,New York,10031,4texcesjprhhj,,False,True,False,True,False,,,1.0,2.0,Listing by: Bohemia Realty Group,"[{'url': 'https://photos.zillowstatic.com/fp/7b421e5d90e70b60c1087f8f108d2405-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d09a31cef804288e902b6691a2f782b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74297fbb239265a068afd442b69cb735-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/91bd7bffe21a80dbc43d483b3cf25b6f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f2411f51187d4db62ebc4a62bf5b79c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d9237fbd73c31654b15177bd870cf56-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2f3d18af76abd233857a056a7d80aa3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b6edf1b956d800048ef2868fcb313ff8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0d174b0930cde957b7f49aa539b443d3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d797afced39e027a9d5805b6a06b7045-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2121775166, 'streetAddress': '536 W 143rd St APT 63', 'zipcode': '10031', 'city': 'New York', 'state': 'NY', 'latitude': 40.82469, 'longitude': -73.95093, 'price': 2450.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2635, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 63'}}",False,False,False,False,False,ForRent,"$2,450/mo",For Rent,False,2450.0,,,,,,,
2105190863,2105190863,,https://photos.zillowstatic.com/fp/a9c129383aecc358bc0df2605fc8d4a0-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2644-Marion-Ave-APT-1C-Bronx-NY-10458/2105190863_zpid/,"{'latitude': 40.86446, 'longitude': -73.890434}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"2644 Marion Ave APT 1C, Bronx, NY 10458",2644 Marion Ave APT 1C,NY,Bronx,10458,131zwya93w4dw,,False,True,False,True,False,,2023-02-06 00:00:00,1.0,3.0,Listing by: Budget Real Estate NYC Inc,"[{'url': 'https://photos.zillowstatic.com/fp/a9c129383aecc358bc0df2605fc8d4a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2ed6889c23fe2323d10fac77347ab71e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c115821d59bad87cf436a7479da0150a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6ef7e2e565d3252606fc4373ead73795-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e904ec8323ba965add6fac922b96561b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e35560b63558edb2b678516092ea608-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1e224525bb782f80e89fd1559be2790-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2105190863, 'streetAddress': '2644 Marion Ave APT 1C', 'zipcode': '10458', 'city': 'Bronx', 'state': 'NY', 'latitude': 40.86446, 'longitude': -73.890434, 'price': 2750.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2684, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2750.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 1C'}}",False,False,False,False,False,ForRent,"$2,750/mo",For Rent,False,2750.0,,,,,,,
2111569893,2111569893,,https://photos.zillowstatic.com/fp/c4ed41df69505e961fe9f4990a23cc02-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/136-Prospect-Park-W-APT-2D-Brooklyn-NY-11215/2111569893_zpid/,"{'latitude': 40.66501, 'longitude': -73.9769}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"136 Prospect Park W APT 2D, Brooklyn, NY 11215",136 Prospect Park W APT 2D,NY,Brooklyn,11215,3zfhhdpt2n53w,,False,True,False,True,False,,2023-02-06 00:00:00,1.0,2.0,Listing by: Tri Hill Realty Group LLC,"[{'url': 'https://photos.zillowstatic.com/fp/c4ed41df69505e961fe9f4990a23cc02-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/32710321500a70c2b8b41ab3b2a8ca68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/014b3c19e515132596a5aaf5b1f6990e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7f49c8f8c69076598e8ea83655942d04-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/011d05b30e6247f82a8d117bbfbdc7c0-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2111569893, 'streetAddress': '136 Prospect Park W APT 2D', 'zipcode': '11215', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.66501, 'longitude': -73.9769, 'price': 4300.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4300, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4300.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2d'}}",False,False,False,False,False,ForRent,"$4,300/mo",For Rent,False,4300.0,,,,,,,
2059748787,2059748787,,https://photos.zillowstatic.com/fp/38e01ea7091dc294aff4c9f364d78092-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3574-Dekalb-Ave-APT-1L-Bronx-NY-10467/2059748787_zpid/,"{'latitude': 40.88432, 'longitude': -73.878654}",,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,,,"3574 Dekalb Ave APT 1L, Bronx, NY 10467",3574 Dekalb Ave APT 1L,NY,Bronx,10467,2f3xmdve3a1cb,,False,True,False,True,False,,2023-01-31 00:00:00,1.0,3.0,Listing by: Bruma Realty LLC,"[{'url': 'https://photos.zillowstatic.com/fp/38e01ea7091dc294aff4c9f364d78092-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/df816aed2b477f54977f560795fd63db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c5e82553ee3aca84d986a61b49126761-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/50b15638801c5a28f8099bed09cf569f-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059748787, 'streetAddress': '3574 Dekalb Ave APT 1L', 'zipcode': '10467', 'city': 'Bronx', 'state': 'NY', 'latitude': 40.88432, 'longitude': -73.878654, 'price': 2850.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2850.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 1L'}}",False,False,False,False,False,ForRent,"$2,850/mo",For Rent,False,2850.0,,,,,,,
2060511447,2060511447,,https://photos.zillowstatic.com/fp/ed5b09670f71c2c68ba09a8a772931ea-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/811-Brooklyn-Ave-FLOOR-2-Brooklyn-NY-11203/2060511447_zpid/,"{'latitude': 40.6541, 'longitude': -73.943794}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"811 Brooklyn Ave FLOOR 2, Brooklyn, NY 11203",811 Brooklyn Ave FLOOR 2,NY,Brooklyn,11203,3y7yx2hyh6edy,,False,True,False,True,False,,2023-02-15 00:00:00,1.5,3.0,Listing by: Fifth & Forever LLC,"[{'url': 'https://photos.zillowstatic.com/fp/ed5b09670f71c2c68ba09a8a772931ea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d634079973c6641e1396044cc391b3d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e5b26a3d045f4f12d770044505c4dd5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/63da3019d48524451872d32ead1f13e6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a5096a628450db8bde540d13a3f9761-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5d8c7576c0ef67cac837fa639e4899f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7e864d7bea4136724967fcef3d537583-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b6bdcab76173cb065f5241e11d2554a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c0f74434852052c2b39eea65cd6c52e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1eae4abd182e027d8a07abb3259b8b89-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e893dc9a3794f4e624ad5c867effe62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e581d446ea0ec57c71df61f7066b9bb2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c01e51c3baab6e66c6bd61387cf9f3e7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c1dad6c544450347b8df6c654eaef3b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/25b31ddd136beed3ff590d0ac7bd8e0c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/879881891919c1136bb449052fad31e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/579c2e51e295936e01b4424d84d0f5a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/144ae81a8c7837b2ff6f449318c4ae4b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a288a6caf47a47aa00685aed8a46d47f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/290e615d5601e660f11aefe228a46a19-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/424d4fac26022230266dfc844ed329ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ab62fb24b63f1bc6d8c349764c63b6f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b16f9aa4a96f3fafe155220be687c9a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f4fc3ca5038bc8e5f90baafb38825cd4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/753a6d05ccd8896eb10a5fd9d8bcc2e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1cd2a19f37f2207c9f3c92ef33483cab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed457820a20e01df534a9750e1f9f0fc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/453faced134458c7785abcdea9d52d3a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6fd66f5f503e2939821fbee7c0a25ba4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57f47f8c4a0a0f623abad1803bc90963-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e26103bcac22afe3a699293c531eb2e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/639a48eb29b98d450ff0a7e8b3d125be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/329ac8f4e61bc9dc38f3010fb5418c81-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2060511447, 'streetAddress': '811 Brooklyn Ave FLOOR 2', 'zipcode': '11203', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.6541, 'longitude': -73.943794, 'price': 2600.0, 'datePriceChanged': 1675670400000, 'bathrooms': 1.5, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$200 (Feb 6)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'priceChange': -200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Floor 2'}}",False,False,False,False,False,ForRent,"$2,600/mo",For Rent,False,2600.0,,,,,,,
2113206376,2113206376,,https://photos.zillowstatic.com/fp/310f59b19a2cdf665fcd63034cb33cd4-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/541-W-156th-St-APT-12A-New-York-NY-10032/2113206376_zpid/,"{'latitude': 40.83313, 'longitude': -73.944016}",,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 12am-11pm'}",,,,"541 W 156th St APT 12A, New York, NY 10032",541 W 156th St APT 12A,NY,New York,10032,274fej3zpnq40,,False,True,False,True,False,,2023-02-02 00:00:00,1.0,2.0,Listing by: Bruma Realty LLC,"[{'url': 'https://photos.zillowstatic.com/fp/310f59b19a2cdf665fcd63034cb33cd4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/188b6f949c7bdc8d0cfc4ed9e2362676-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5f20478a99877d082eeff72b9e150b03-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e5bbb6cc3e98c60115690f96ad100d8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b31c759ad7f5f46cbfaf0469c24fad3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5bbe19fa4953bb424086211ee6534993-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d9aa9e9db867d53755d943aa2a7e8bdd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c38f5cc7a0b7c00b3b06976080693b06-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2113206376, 'streetAddress': '541 W 156th St APT 12A', 'zipcode': '10032', 'city': 'New York', 'state': 'NY', 'latitude': 40.83313, 'longitude': -73.944016, 'price': 2395.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2799, 'listing_sub_type': {'is_openHouse': True}, 'openHouse': 'Thu. 12am-11pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1675929600000, 'open_house_end': 1676012400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 12A'}}",False,False,False,False,False,ForRent,"$2,395/mo",For Rent,False,2395.0,,True,Open House - 0:00 AM - 11:00 PM,2023-02-09T23:00:00,2023-02-09T00:00:00,,
