zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate
2086304703,2086304703,,https://photos.zillowstatic.com/fp/25032539d294babbc2ed1131c53447e9-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/5124-26-s.-university-ave-chicago-il-9RymHn/,"{'latitude': 41.801495, 'longitude': -87.59868}",,"{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isFresh': False}}",,,,"5124-26 S. University Ave, 5124 S University Ave APT 3N, Chicago, IL 60615",5124 S University Ave APT 3N,IL,Chicago,60615,7ep68tv1ptbq,,False,True,False,True,False,,2023-03-01 00:00:00,2.0,4.0,"[{'url': 'https://photos.zillowstatic.com/fp/25032539d294babbc2ed1131c53447e9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a042146a4f6452d650cdaf1397d8e57f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a2167f17d91f221040f28b934806c235-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/75fcd7a88429f90a92b95614e9fad5a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c4a43132be859bafabb141423a76dff6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aef826b4ec5b600dddc31c8518d7a35f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/afa2c8beb7d0ddeaf1ff837764c93b5d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca7c5c8f19b54cd0f8d0b14c331251c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f09ff7e6ab1873913eae730ea558ea7f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/42a3841214c350d8f998379ad8313eea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7835c98140898606b8cc04e4540bb45b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b5f969cf67f84a104983c795f51957f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/54d42e5150077b244b438b22545f0fa3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/689c2e8bf8f3b5218e53c46cfd441682-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4e5713e376393ee7a43c83e6a19d88b5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea898f4d605bb7e540d1b8b4d68222a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b3e7e14b605a5d54b71af7e22754f789-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/818f18f2cefefe1a88aae277deeacf2f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b51e5fe7ca39f64fa386536863195133-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/19c8ebc9cba0fca44e3bb6d0b396b725-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74d44e67da5fd3304fcef98a84b15b36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/df444aede2fbf62c6593be75cecfab1e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0da9c0d87ab70bfa96c97d482681c16f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8a51af41d2e80f677e6725b4062d9be2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/24d4759d188bd2db0e36d605d53c400b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1075fa4bb774a8a84a89f1c0d5e8b0ea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5eaf7605c017f692e048f174da6cfb33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6bd399e3d1735b7aa54e59776ceac06d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/222c07cb17eaef03174b5d32031e0d48-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cd8a7e0766997846854f87de943cedb4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2eb27dbb23943ed30597b75c5b5d78f9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fbf564ae4a1d45792fb4929c4d365314-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/242b228a9bb50b23dfd39e8c40e9ab71-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b3755d0512b3fd09685de830aaff5510-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b15c4273621e6d6cd57c6380a6149b5a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebcadb557e7a22ec01000990aa825a9a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/44831543388ed84defbec09857a6bb1b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/70aaee5087a254e5227f0a34f76c18ef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/467b54d354a993543fc77b50207c81e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc54638054f4f29cd1368a584d0ee283-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96d0dac2942f3080f2f1d7d0bd8db68c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8b7282961acb440ae051c724305c4a51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12f24a6048eae7a1f43a0a2fadb86aa8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ee7d40ba7bb184fd30abe8860e5a1c08-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7c92599443fc7b43b1ee45eca736a47f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/301c6503c92c1e68a2d9c196d748a55f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/58451e69267e73a8fc605f4b5193dc79-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9367a929d3dc32caeb9afebc611aafa7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/381fff8e67abf7896727fc92e119ac0b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/17bc496b45bc0b0bbe10b32082272b8c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2f07e08d868ae3fbc55751414d72bd40-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a754c61d88ba6b61b65f89b3bb09d948-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8925515764ff4ce3d804e1a505f1896e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d67d8e2f116916688d2f5a6e51363d48-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d424e0997a8d2e54715105c0cf812bfe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae67fbcff7f2a37ab73024c71d340344-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb7d38b6b3370f3ce9c2ea964c7ac748-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c738ad1ee77447d7b7242d88c6d9f55-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/107f272cc14637679f0519148de2510a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c02774e5005dc2bd55f878d906ba9d68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c2dc5d4f3379f80ff952598ccb244ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1fa0eb68c54ebdccbe47eb124688e6aa-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2086304703, 'streetAddress': '5124 S University Ave APT 3N', 'zipcode': '60615', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.801495, 'longitude': -87.59868, 'price': 2990.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2813, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2990.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3N'}}",False,False,False,False,False,ForRent,"$2,990/mo",For Rent,False,2990.0,
41.995827_rrc2*-rrc_87.65798,41.995827_rrc2*-rrc_87.65798,1001281748,https://photos.zillowstatic.com/fp/0c2c57f14c7920013c9942e932345409-p_e.jpg,True,FOR_RENT,Lakeside 6241,/b/lakeside-6241-chicago-il-5XgkyP/,"{'latitude': 41.995827, 'longitude': -87.65798}","[{'price': '$705+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Lakeside 6241,True,"6241 N Winthrop Ave, Chicago, IL",6241 N  Winthrop Ave  Apt 609,IL,Chicago,60660,1y5symen01dj7,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.93476_rrc2*-rrc_87.652,41.93476_rrc2*-rrc_87.652,1108829,https://photos.zillowstatic.com/fp/ac7c00144ae8c01fd0d5ca1eaa959c5b-p_e.jpg,True,FOR_RENT,2900 North Mildred Avenue,/b/2900-north-mildred-avenue-chicago-il-CQqB/,"{'latitude': 41.93476, 'longitude': -87.652}","[{'price': '$1,450+', 'beds': '0'}, {'price': '$1,825+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,2900 North Mildred Avenue,True,"2900 N Mildred Ave, Chicago, IL",2900 N  Mildred Ave  # 5e725e4be,IL,Chicago,60657,10y9c4530thm9,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
42.015217_rrc2*-rrc_87.67206,42.015217_rrc2*-rrc_87.67206,1001336989,https://photos.zillowstatic.com/fp/bea3493f03b3f3d4f6d17fc5b68c73f8-p_e.jpg,True,FOR_RENT,1644 W Sherwin,/b/1644-w-sherwin-chicago-il-5XhDym/,"{'latitude': 42.015217, 'longitude': -87.67206}","[{'price': '$1,280+', 'beds': '1'}, {'price': '$1,455+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,1644 W Sherwin,True,"1644 W Sherwin Ave, Chicago, IL",1644 W  Sherwin Ave  # 10557354,IL,Chicago,60626,1q69wpt7wr0q4,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2059555470,2059555470,,https://photos.zillowstatic.com/fp/7582e6c1f44eb7b948221d55c8e1db4b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/the-ainslie-chicago-il-BkRXqv/,"{'latitude': 41.97188, 'longitude': -87.667946}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"The Ainslie, 1502 W Ainslie St #418, Chicago, IL 60640",1502 W Ainslie St #418,IL,Chicago,60640,k6w399vuuyur,,False,True,False,True,False,496.0,2023-04-01 00:00:00,1.0,0.0,"[{'url': 'https://photos.zillowstatic.com/fp/7582e6c1f44eb7b948221d55c8e1db4b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b91b5075b5ae1fd476c72d096fc13b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d9486be13e12362edbd2d2de1e9b08e8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca1853074f5a5556ae03b9b0b98171e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/511b49bb1069c1abb9bee5b6707b8cfa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c2b2d326873eb92280b297d132ede79d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/518fc2aa0a38934893bde144f29f186c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f91ebe186bbd990f9be8d1d5573f1e8b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be306f9d39c8181ec935e314fee190ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fcbbd10867120ff952245d1cad6962e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4e45b585d4b4d1eae931c5d216ecbea7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb6ba3023c6accc6a56dcc7bf7aa4012-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8b7be52eaabcdad95c764c90954ef2a9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff54a9b3ca766d69ac4657808cdbf992-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/619904103450764948b0a09b7be390d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57ce4f1717249aaf9f2ba6931c3ebef0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a43e11e41fe464d33f6d17b4217faa46-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2059555470, 'streetAddress': '1502 W Ainslie St #418', 'zipcode': '60640', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.97188, 'longitude': -87.667946, 'price': 1425.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 496.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1425.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 418'}}",False,False,False,False,False,ForRent,"$1,425/mo",For Rent,False,1425.0,
41.948326_rrc2*-rrc_87.6462,41.948326_rrc2*-rrc_87.6462,1001082049,https://photos.zillowstatic.com/fp/a2a082b09d8f54f977a7951dc6df8c1a-p_e.jpg,True,FOR_RENT,3616 N. Pine Grove Ave.,/b/3616-n.-pine-grove-ave.-chicago-il-5Xf4nv/,"{'latitude': 41.948326, 'longitude': -87.6462}","[{'price': '$955+', 'beds': '0'}, {'price': '$1,245+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,3616 N. Pine Grove Ave.,True,"3616 N Pine Grove Ave, Chicago, IL",3616 N  Pine Grove Ave  Apt 305,IL,Chicago,60613,3fru413en56m2,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.72465_rrc2*-rrc_87.632164,41.72465_rrc2*-rrc_87.632164,882388,https://photos.zillowstatic.com/fp/45cbbf55903d10fdbaf82922003203cf-p_e.jpg,True,FOR_RENT,Ivy Park Homes,/b/ivy-park-homes-chicago-il-9VVw/,"{'latitude': 41.72465, 'longitude': -87.632164}","[{'price': '$925+', 'beds': '2'}, {'price': '$1,025+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Ivy Park Homes,True,"9119 S Stewart Ave, Chicago, IL",9119 S  Stewart Ave  # 9f4a7a880,IL,Chicago,60620,3qhrgx9akm5tx,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2059527844,2059527844,,https://photos.zillowstatic.com/fp/b657754b7c31d634bdb0e802e8f07cb4-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/cleveland-apartments-chicago-il-5XfWC2/,"{'latitude': 41.9197, 'longitude': -87.64161}",,"{'type': 'TIME_ON_INFO', 'text': '6 hours ago', 'data': {'isFresh': True}}",,,,"Cleveland Apartments, 2048 N Cleveland Ave APT 102, Chicago, IL 60614",2048 N Cleveland Ave APT 102,IL,Chicago,60614,4zy0x325413e,,False,True,False,True,False,500.0,2023-05-01 00:00:00,1.0,1.0,"[{'url': 'https://photos.zillowstatic.com/fp/b657754b7c31d634bdb0e802e8f07cb4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9601903fb6952908e0a493e452ec42b9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/faf7d4a465beb52a92e7f1b81c1aa875-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/75d558d85d318839543a48fd897cdf1d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/30b05aeb49675bd0ff547f927a950ea8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69e78a47d1ca556425bedbc934986330-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f92dc6df9538a5c5d26e3c8b411109d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/def9a61d0cbc2bffdc7c7b7841cc8a92-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c2d60b3ffb5eadcca0ba719926518226-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d79b4b1500d1acf6b445c8496e05c3c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c60ca21a71185142a692bcb93dcd02aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/15ba264f3081425c3b36ee560feacd51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/19753a62a96f7aeca28cd8a35e92bfb6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ba604d0d32aa3775253e962c744b8287-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2059527844, 'streetAddress': '2048 N Cleveland Ave APT 102', 'zipcode': '60614', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.9197, 'longitude': -87.64161, 'price': 1595.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1595.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 102'}}",False,False,False,False,False,ForRent,"$1,595/mo",For Rent,False,1595.0,
41.939247_rrc2*-rrc_87.6489,41.939247_rrc2*-rrc_87.6489,1109839,https://photos.zillowstatic.com/fp/29b2bc40bb6ec4477366debfbce73224-p_e.jpg,True,FOR_RENT,750 W. Briar Place,/b/750-w.-briar-place-chicago-il-CRFn/,"{'latitude': 41.939247, 'longitude': -87.6489}","[{'price': '$1,715+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,750 W. Briar Place,True,"750 W Briar Pl, Chicago, IL",750 W  Briar Pl   Apt 11,IL,Chicago,60657,3aqhu6ebebmcg,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.96035_rrc2*-rrc_87.75513,41.96035_rrc2*-rrc_87.75513,1000995958,https://photos.zillowstatic.com/fp/ce3cbe50451dcf773865ab4be515cacc-p_e.jpg,True,FOR_RENT,5111-21 W. Montrose Ave,/b/5111-21-w.-montrose-ave-chicago-il-5XdKwx/,"{'latitude': 41.96035, 'longitude': -87.75513}","[{'price': '$1,195+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,5111-21 W. Montrose Ave,True,"5111 W Montrose Ave, Chicago, IL",5111 W  Montrose Ave  # 5121-3B,IL,Chicago,60641,26h4q4ph64uhq,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2136077483,2136077483,,https://photos.zillowstatic.com/fp/1cb8a43cf94934e27fd088d1895f70d0-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/the-maynard-at-2545-w-fitch-chicago-il-5XcbsG/,"{'latitude': 42.011017, 'longitude': -87.69463}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"The Maynard at 2545 W Fitch, 2545 W Fitch Ave APT 204, Chicago, IL 60645",2545 W Fitch Ave APT 204,IL,Chicago,60645,1n6zmqfmyk62z,,False,True,False,True,False,600.0,2023-04-17 00:00:00,1.0,1.0,"[{'url': 'https://photos.zillowstatic.com/fp/1cb8a43cf94934e27fd088d1895f70d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bac855b6ca5cd6537f998a009c479268-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/da0bbb525420fafd90c13a6a1482cf27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfa1639da52588d2934aa9fd58fa57a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d04ae46b9b639bf19eab4a3bfa5730bc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a88c7757978368f022990bbc022d163c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b8b6de121482ef7fe4a2fe7e8527a3d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a29d21b8bd924b7fed305b480c1fa737-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bc21505a406a22d0e041d391f3ce589a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/20b7278d4040f0e94913bed78c76a88b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/44a88f09ee6d021b0a179d97c455686e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f53c1a7d3ed1916edb3a9ece14c921d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9cad23df321f3fe0638d2ef541d77de6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2108e85dc18e529492c70fdc9baeda91-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0dc875c774002201b167df58ea24b019-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57f4c3e8f68a0de1b91477bca228afc5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6625c1c0f945146f33dfce7abe0adf1c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f565799017fa1addd263b8b41c3172cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/376d8d43127642771b2f096fc4eec164-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1304d10fe94f7bbd6e3485470f545b8f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4000efb8baa40244e89fd4574c1f8bb9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f65b609a6e4a4333a5a827f6c369bf1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e62ce10c3b3046f66ed8992a2383ac0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a152bd4f3d08879c23a94ad5daed3d2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/725d0e5f817612e08e11d703dc2bed7b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c30f36ea794b8144adf29230f30af066-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2136077483, 'streetAddress': '2545 W Fitch Ave APT 204', 'zipcode': '60645', 'city': 'Chicago', 'state': 'IL', 'latitude': 42.011017, 'longitude': -87.69463, 'price': 1200.0, 'datePriceChanged': 1675324800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1150, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1200.0, 'priceChange': 85, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 204'}}",False,False,False,False,False,ForRent,"$1,200/mo",For Rent,False,1200.0,
